QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
500100043,2.0,0,Very well aligned,Very involved,0.4,0.14666666666666667,0.04088888888888889
500100043,2.0,1,Somewhat aligned,Somewhat involved,0.5,0.1,0.05000000000000001
500100043,2.0,2,Not well aligned,Not very involved,0.3333333333333333,0.12380952380952381,0.029024943310657594
500100043,2.0,3,Not aligned at all,Not involved at all,0.75,0.20714285714285713,0.10739795918367347
500100043,3.0,0,The roadmap's clear vision and goals,Very clear,0.2222222222222222,0.14814814814814814,0.016460905349794237
500100043,3.0,1,The roadmap's focus on key initiatives,Very clear,0.0,0.0,0.0
500100043,3.0,2,The roadmap's emphasis on collaboration and teamwork,Very clear,0.0,0.0,0.0
500100043,3.0,3,Other (please specify),Very clear,0.0,0.0,0.0
500100051,0.0,0,Strongly Agree,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,1,Somewhat Agree,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,2,Neither Agree nor Disagree,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,3,Somewhat Disagree,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,4,Strongly Disagree,Executive/Senior Management,0.0,0.0,0.0
500100051,1.0,0,Strongly Agree,Less than 1 year,0.0,0.0,0.0
500100051,1.0,1,Somewhat Agree,Less than 1 year,0.0,0.0,0.0
500100051,1.0,2,Neither Agree nor Disagree,Less than 1 year,0.0,0.0,0.0
500100051,1.0,3,Somewhat Disagree,Less than 1 year,0.0,0.0,0.0
500100051,1.0,4,Strongly Disagree,Less than 1 year,0.0,0.0,0.0
500100051,2.0,0,I always prioritize my personal life,Very often,0.0,0.0,0.0
500100051,2.0,1,I usually prioritize my personal life,Very often,0.0,0.0,0.0
500100051,2.0,2,I sometimes prioritize my personal life,Sometimes,0.2857142857142857,0.05714285714285714,0.016326530612244896
500100051,2.0,3,I rarely prioritize my personal life,Rarely,0.2857142857142857,0.05714285714285714,0.016326530612244896
500100051,2.0,4,I never prioritize my personal life,Never,0.2857142857142857,0.05714285714285714,0.016326530612244896
500100063,0.0,0,Excellent,Less than 1 year,0.0,0.0,0.0
500100063,0.0,1,Good,Less than 1 year,0.0,0.0,0.0
500100063,0.0,2,Fair,Less than 1 year,0.0,0.0,0.0
500100063,0.0,3,Poor,Less than 1 year,0.0,0.0,0.0
500100063,1.0,0,Very quiet,1,0.0,0.0,0.0
500100063,1.0,1,Quiet,1,0.0,0.0,0.0
500100063,1.0,2,Moderate,1,0.0,0.0,0.0
500100063,1.0,3,Loud,1,0.0,0.0,0.0
500100063,1.0,4,Very loud,1,0.0,0.0,0.0
500100063,2.0,0,Excellent,Always,0.0,0.0,0.0
500100063,2.0,1,Good,Always,0.0,0.0,0.0
500100063,2.0,2,Fair,Always,0.0,0.0,0.0
500100063,2.0,3,Poor,Always,0.0,0.0,0.0
500100063,3.0,0,Too cold,Very comfortable,0.0,0.0,0.0
500100063,3.0,1,Just right,Very comfortable,0.0,0.0,0.0
500100063,3.0,2,Too hot,Very comfortable,0.0,0.0,0.0
500100063,4.0,0,Excellent,"Yes, the initiatives were effective",0.0,0.0,0.0
500100063,4.0,1,Good,"Yes, the initiatives were effective",0.0,0.0,0.0
500100063,4.0,2,Fair,"Yes, the initiatives were effective",0.0,0.0,0.0
500100063,4.0,3,Poor,"Yes, but with poor results",0.3333333333333333,0.1111111111111111,0.037037037037037035
