QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500100004,1.0,4,Very unsatisfied,Less than 1 year,0.0,0.0,0.0
500100004,2.0,0,"Yes, frequently",1,0.0,0.0,0.0
500100004,2.0,1,"Yes, occasionally",1,0.0,0.0,0.0
500100004,2.0,2,"No, never",1,0.0,0.0,0.0
500100004,3.0,0,"Yes, always","Yes, completely",0.1861648705529516,0.06366277477443133,0.007711975653454777
500100004,3.0,1,"Mostly, but some tools are outdated","Yes, to some extent",0.0772821555347255,0.019320538883681376,0.001493132891023376
500100004,3.0,2,"No, never","No, not really",0.1129147017517987,0.0453502325741431,0.0030711729979563825
500100004,4.0,0,"Yes, always","Yes, very user-friendly",0.1129147017517987,0.05645735087589935,0.00424990995723255
500100004,4.0,1,"Mostly, but some additional training is needed","Yes, very user-friendly",0.0,0.0,0.0
500100004,4.0,2,"No, never","No, not really",0.1129147017517987,0.0453502325741431,0.0030711729979563825
500100004,5.0,0,"Yes, always",1,0.0,0.0,0.0
500100004,5.0,1,"Mostly, but some tools are not reliable",1,0.0,0.0,0.0
500100004,5.0,2,"No, never",1,0.0,0.0,0.0
500100005,0.0,0,Yes,1,0.0,0.0,0.0
500100005,0.0,1,No,1,0.0,0.0,0.0
500100005,1.0,0,Windows,Less than 1 year,0.0,0.0,0.0
500100005,1.0,1,Linux,Less than 1 year,0.0,0.0,0.0
500100005,1.0,2,MacOS,Less than 1 year,0.0,0.0,0.0
500100005,2.0,0,Yes,Primarily required by my Role,0.0,0.0,0.0
500100005,2.0,1,No,Primarily required by my Role,0.0,0.0,0.0
500100005,3.0,0,DSL,Yes,0.0,0.0,0.0
500100005,3.0,1,Cable,Yes,0.0,0.0,0.0
500100005,3.0,2,Fiber,Yes,0.0,0.0,0.0
500100005,4.0,0,Yes,Yes,1.0,0.3333333333333333,0.33333333333333337
500100005,4.0,1,No,No,1.0,0.3333333333333333,0.33333333333333337
500100005,5.0,0,Hardware,Agree,0.0,0.0,0.0
500100005,5.0,1,Software,Agree,0.0,0.0,0.0
500100005,6.0,0,Yes,Yes,1.0,0.3333333333333333,0.33333333333333337
500100005,6.0,1,No,No,1.0,0.3333333333333333,0.33333333333333337
500100005,7.0,0,Yes,1,0.0,0.0,0.0
500100005,7.0,1,No,1,0.0,0.0,0.0
500100009,0.0,0,Strongly agree,Executive/Senior Management,0.0,0.0,0.0
500100009,0.0,1,Agree,Executive/Senior Management,0.0,0.0,0.0
500100009,0.0,2,Neutral,Executive/Senior Management,0.0,0.0,0.0
500100009,0.0,3,Disagree,Executive/Senior Management,0.0,0.0,0.0
500100009,0.0,4,Strongly disagree,Executive/Senior Management,0.0,0.0,0.0
500100009,1.0,0,Always,Less than 1 year,0.0,0.0,0.0
500100009,1.0,1,Most of the time,Less than 1 year,0.0,0.0,0.0
500100009,1.0,2,Sometimes,Less than 1 year,0.0,0.0,0.0
500100009,1.0,3,Rarely,Less than 1 year,0.0,0.0,0.0
500100009,1.0,4,Never,Less than 1 year,0.0,0.0,0.0
500100009,2.0,0,Strongly agree,1,0.0,0.0,0.0
500100009,2.0,1,Agree,1,0.0,0.0,0.0
500100009,2.0,2,Neutral,1,0.0,0.0,0.0
500100009,2.0,3,Disagree,1,0.0,0.0,0.0
500100009,2.0,4,Strongly disagree,1,0.0,0.0,0.0
500100009,3.0,0,Always,1,0.0,0.0,0.0
500100009,3.0,1,Most of the time,1,0.0,0.0,0.0
500100009,3.0,2,Sometimes,1,0.0,0.0,0.0
500100009,3.0,3,Rarely,1,0.0,0.0,0.0
500100009,3.0,4,Never,1,0.0,0.0,0.0
500100009,4.0,0,Always,"Yes, regularly",0.0,0.0,0.0
500100009,4.0,1,Most of the time,"Yes, regularly",0.0,0.0,0.0
500100009,4.0,2,Sometimes,"Yes, regularly",0.0,0.0,0.0
500100009,4.0,3,Rarely,"Yes, regularly",0.0,0.0,0.0
500100009,4.0,4,Never,"Yes, regularly",0.0,0.0,0.0
500100009,5.0,0,Always,1,0.0,0.0,0.0
500100009,5.0,1,Most of the time,1,0.0,0.0,0.0
500100009,5.0,2,Sometimes,1,0.0,0.0,0.0
500100009,5.0,3,Rarely,1,0.0,0.0,0.0
500100009,5.0,4,Never,1,0.0,0.0,0.0
500100010,0.0,0,Yes,Sales,0.0,0.0,0.0
500100010,0.0,1,No,Sales,0.0,0.0,0.0
500100010,1.0,0,Always,Less than 1 year,0.0,0.0,0.0
500100010,1.0,1,Most of the time,Less than 1 year,0.0,0.0,0.0
500100010,1.0,2,Sometimes,Less than 1 year,0.0,0.0,0.0
500100010,1.0,3,Rarely,Less than 1 year,0.0,0.0,0.0
500100010,1.0,4,Never,Less than 1 year,0.0,0.0,0.0
500100010,2.0,0,Yes,1,0.0,0.0,0.0
500100010,2.0,1,No,1,0.0,0.0,0.0
500100010,3.0,0,Yes,"Yes, completely",0.0,0.0,0.0
500100010,3.0,1,No,"Yes, completely",0.0,0.0,0.0
500100010,4.0,0,Yes,At least Once a Year,0.0,0.0,0.0
500100010,4.0,1,No,At least Once a Year,0.0,0.0,0.0
500100010,5.0,0,Yes,1,0.0,0.0,0.0
500100010,5.0,1,No,1,0.0,0.0,0.0
500100010,7.0,0,Yes,Strongly agree,0.0,0.0,0.0
500100010,7.0,1,No,Strongly agree,0.0,0.0,0.0
500100012,0.0,0,1,Less than 1 year,0.0497870683678639,0.009957413673572781,0.0004957504353332708
500100012,0.0,1,2,Less than 1 year,0.0,0.0,0.0
500100012,0.0,2,3,Less than 1 year,0.0,0.0,0.0
500100012,0.0,3,4,Less than 1 year,0.0,0.0,0.0
500100012,0.0,4,5,Less than 1 year,0.0,0.0,0.0
500100012,0.0,5,6,Less than 1 year,0.0,0.0,0.0
500100012,0.0,6,7,Less than 1 year,0.0,0.0,0.0
500100012,0.0,7,8,Less than 1 year,0.0,0.0,0.0
500100012,0.0,8,9,Less than 1 year,0.0,0.0,0.0
500100012,0.0,9,10,More than 10 years,0.0497870683678639,0.009957413673572781,0.0004957504353332709
500100012,1.0,0,"Yes, always",Very motivated,0.0,0.0,0.0
500100012,1.0,1,"Yes, sometimes",Very motivated,0.0,0.0,0.0
500100012,1.0,2,"No, never",Very motivated,0.0,0.0,0.0
500100012,2.0,0,"Yes, always",Recognition for achievements,0.0,0.0,0.0
500100012,2.0,1,"Yes, often",Recognition for achievements,0.0,0.0,0.0
500100012,2.0,2,"No, never",Recognition for achievements,0.0,0.0,0.0
500100012,2.0,3,"No, rarely",Recognition for achievements,0.0,0.0,0.0
500100012,3.0,0,"Yes, always",Yes,0.0,0.0,0.0
500100012,3.0,1,"Yes, often",Yes,0.0,0.0,0.0
500100012,3.0,2,"No, never",Yes,0.0,0.0,0.0
500100012,3.0,3,"No, rarely",Yes,0.0,0.0,0.0
500100015,0.0,0,Very satisfied,Executive/Senior Management,0.0,0.0,0.0
500100015,0.0,1,Satisfied,Executive/Senior Management,0.0,0.0,0.0
500100015,0.0,2,Neutral,Executive/Senior Management,0.0,0.0,0.0
500100015,0.0,3,Dissatisfied,Executive/Senior Management,0.0,0.0,0.0
500100015,0.0,4,Very dissatisfied,Executive/Senior Management,0.0,0.0,0.0
500100015,1.0,0,Always,1,0.0,0.0,0.0
500100015,1.0,1,Most of the time,1,0.0,0.0,0.0
500100015,1.0,2,Some of the time,1,0.0,0.0,0.0
500100015,1.0,3,Never,1,0.0,0.0,0.0
500100015,2.0,0,Always,More than once a trimester,0.0,0.0,0.0
500100015,2.0,1,Most of the time,More than once a trimester,0.0,0.0,0.0
500100015,2.0,2,About half the time,More than once a trimester,0.0,0.0,0.0
500100015,2.0,3,Less than half the time,More than once a trimester,0.089706128899705,0.014951021483284166,0.0013411982603617483
500100015,2.0,4,Never,Never,1.0,0.16666666666666666,0.16666666666666669
500100015,3.0,0,Very positive,Yes,0.0,0.0,0.0
500100015,3.0,1,Positive,Yes,0.0,0.0,0.0
500100015,3.0,2,Neutral,Yes,0.0,0.0,0.0
500100015,3.0,3,Negative,Yes,0.0,0.0,0.0
500100015,3.0,4,Very negative,Yes,0.0,0.0,0.0
500100015,4.0,0,Always,"Yes, absolutely",0.0,0.0,0.0
500100015,4.0,1,Most of the time,"Yes, absolutely",0.0,0.0,0.0
500100015,4.0,2,Some of the time,"Yes, absolutely",0.0,0.0,0.0
500100015,4.0,3,Occasionally,"Yes, absolutely",0.0,0.0,0.0
500100015,4.0,4,Rarely,"Yes, absolutely",0.0,0.0,0.0
500100015,4.0,5,Never,"Yes, absolutely",0.0,0.0,0.0
500100016,0.0,0,1,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,1,2,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,2,3,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,3,4,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,4,5,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,5,6,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,6,7,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,7,8,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,8,9,Executive/Senior Management,0.0,0.0,0.0
500100016,0.0,9,10,Executive/Senior Management,0.0,0.0,0.0
500100016,1.0,0,Always,Less than 1 year,0.0,0.0,0.0
500100016,1.0,1,Most of the time,Less than 1 year,0.0,0.0,0.0
500100016,1.0,2,Sometimes,Less than 1 year,0.0,0.0,0.0
500100016,1.0,3,Rarely,Less than 1 year,0.0,0.0,0.0
500100016,1.0,4,Never,Less than 1 year,0.0,0.0,0.0
500100016,2.0,0,"Yes, definitely",Daily,0.0,0.0,0.0
500100016,2.0,1,"Mostly, but some improvements could be made",Daily,0.0,0.0,0.0
500100016,2.0,2,"No, not really",Daily,0.0,0.0,0.0
500100016,2.0,3,"No, not at all",Daily,0.0,0.0,0.0
500100016,3.0,0,"In person, during a meeting","Yes, always",0.0,0.0,0.0
500100016,3.0,1,"In person, in a private setting","Yes, always",0.0,0.0,0.0
500100016,3.0,2,Via email,"Yes, always",0.0,0.0,0.0
500100016,3.0,3,Through a specific feedback platform,"Yes, always",0.0,0.0,0.0
500100017,0.0,0,I use this feedback mechanism all the time and think it is the best.,Executive/Senior Management,0.0,0.0,0.0
500100017,0.0,1,I use this feedback mechanism but think it could be improved.,Executive/Senior Management,0.0,0.0,0.0
500100017,0.0,2,I do not use this feedback mechanism and think it is ineffective.,Executive/Senior Management,0.0,0.0,0.0
500100017,0.0,3,I do not use this feedback mechanism because I think it is not relevant.,Executive/Senior Management,0.0,0.0,0.0
500100017,1.0,0,"Yes, the following feedback mechanism is very easy to use.",Very frequently,0.0,0.0,0.0
500100017,1.0,1,"No, the following feedback mechanism is difficult to use.",Very frequently,0.0,0.0,0.0
500100017,2.0,0,"Yes, the following feedback mechanism is very understandable.","Yes, very comfortable",0.0861775895147389,0.03677858686173038,0.0019097358652242907
500100017,2.0,1,"No, the following feedback mechanism is not understandable.","No, not really",0.0861775895147389,0.04308879475736945,0.0024755256448569457
500100017,3.0,0,"Yes, the following feedback mechanism is very useful.","Yes, most of the time",0.0861775895147389,0.0294228694893843,0.0017028347892273873
500100017,3.0,1,"No, the following feedback mechanism is not useful.","Yes, most of the time",0.0609367579321826,0.02437470317287304,0.001113986540185626
500100019,0.0,0,Yes,1,0.0,0.0,0.0
500100019,0.0,1,No,1,0.0,0.0,0.0
500100019,1.0,0,Always,1,0.0,0.0,0.0
500100019,1.0,1,Most of the time,1,0.0,0.0,0.0
500100019,1.0,2,Half of the time,1,0.0,0.0,0.0
500100019,1.0,3,Less than half of the time,1,0.0,0.0,0.0
500100019,1.0,4,Never,1,0.0,0.0,0.0
500100019,2.0,0,Yes,Yes,1.0,0.3333333333333333,0.33333333333333337
500100019,2.0,1,No,No,1.0,0.3333333333333333,0.33333333333333337
500100019,3.0,0,Yes,Yes,1.0,0.3333333333333333,0.33333333333333337
500100019,3.0,1,No,No,1.0,0.3333333333333333,0.33333333333333337
500100020,0.0,0,Yes,Yes,1.0,0.5,0.5
500100020,0.0,1,No,No,1.0,0.5,0.5
500100020,1.0,0,Less than 5 times,"Yes, always",0.0,0.0,0.0
500100020,1.0,1,5 to 10 times,"Yes, always",0.0,0.0,0.0
500100020,1.0,2,More than 10 times,"Yes, always",0.0,0.0,0.0
500100020,2.0,0,Yes,"Yes, always",0.0,0.0,0.0
500100020,2.0,1,No,"Yes, always",0.0,0.0,0.0
500100021,0.0,0,Cleaning schedules and supplies are readily available,1,0.0,0.0,0.0
500100021,0.0,1,Personal protective equipment is provided to all employees,1,0.0,0.0,0.0
500100021,0.0,2,"A combination of cleaning schedules, personal protective equipment, and physical distancing is implemented",1,0.0,0.0,0.0
500100021,0.0,3,"No specific health and safety protocol is in place, but employees are encouraged to follow guidelines",1,0.0,0.0,0.0
500100021,1.0,0,Daily,"Yes, very aware",0.0,0.0,0.0
500100021,1.0,1,Weekly,"Yes, very aware",0.0,0.0,0.0
500100021,1.0,2,Monthly,"Yes, very aware",0.0,0.0,0.0
500100021,1.0,3,Not at all,"No, not aware at all",0.2964215118800291,0.07410537797000727,0.021966428176310556
500100021,2.0,0,"Yes, always available","Yes, completely",0.135315205395163,0.058068196714380155,0.0047411051785083555
500100021,2.0,1,"Yes, but only sometimes available","Yes, completely",0.089706128899705,0.0448530644498525,0.002682396520723497
500100021,2.0,2,"No, not available","No, not really",0.5773502691896257,0.24775995355804956,0.08631079822083881
500100022,0.0,0,Yes,Executive/Senior Management,0.0,0.0,0.0
500100022,0.0,1,No,Executive/Senior Management,0.0,0.0,0.0
500100022,1.0,0,Less than once a year,Less than 1 year,0.3872983346207417,0.09540089270408933,0.028135134479621165
500100022,1.0,1,At least once a year,Less than 1 year,0.089706128899705,0.017941225779941,0.001609437912434098
500100022,2.0,0,Yes,Yes,1.0,0.3333333333333333,0.33333333333333337
500100022,2.0,1,No,No,1.0,0.3333333333333333,0.33333333333333337
500100022,3.0,0,Yes,Very satisfied,0.0,0.0,0.0
500100022,3.0,1,No,Very satisfied,0.0,0.0,0.0
500100022,4.0,0,Yes,Yes,1.0,0.5,0.5
500100022,4.0,1,No,No,1.0,0.5,0.5
500100022,5.0,0,Yes,Yes,1.0,0.3333333333333333,0.33333333333333337
500100022,5.0,1,No,No,1.0,0.3333333333333333,0.33333333333333337
500100023,0.0,0,Yes,Executive/Senior Management,0.0,0.0,0.0
500100023,0.0,1,No,Executive/Senior Management,0.0,0.0,0.0
500100023,0.0,2,Sometimes,Executive/Senior Management,0.0,0.0,0.0
500100023,1.0,0,Yes,Less than 1 year,0.0,0.0,0.0
500100023,1.0,1,No,Less than 1 year,0.0,0.0,0.0
500100023,2.0,0,Yes,1,0.0,0.0,0.0
500100023,2.0,1,No,1,0.0,0.0,0.0
500100023,3.0,0,Yes,Yes,1.0,0.5,0.5
500100023,3.0,1,No,No,1.0,0.5,0.5
500100023,4.0,0,Yes,Excellent,0.0,0.0,0.0
500100023,4.0,1,No,Excellent,0.0,0.0,0.0
500100023,5.0,0,Yes,1,0.0,0.0,0.0
500100023,5.0,1,No,1,0.0,0.0,0.0
500100024,0.0,0,Strongly agree,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,1,Somewhat agree,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,2,Neutral,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,3,Somewhat disagree,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,4,Strongly disagree,Executive/Senior Management,0.0,0.0,0.0
500100024,1.0,0,Yes,Less than 1 year,0.0,0.0,0.0
500100024,1.0,1,No,Less than 1 year,0.0,0.0,0.0
500100024,2.0,0,Strongly agree,Yes,0.0,0.0,0.0
500100024,2.0,1,Somewhat agree,Yes,0.0,0.0,0.0
500100024,2.0,2,Neutral,Yes,0.0,0.0,0.0
500100024,2.0,3,Somewhat disagree,Yes,0.0,0.0,0.0
500100024,2.0,4,Strongly disagree,Yes,0.0,0.0,0.0
500100024,3.0,0,Strongly agree,Very satisfied,0.0,0.0,0.0
500100024,3.0,1,Somewhat agree,Very satisfied,0.0,0.0,0.0
500100024,3.0,2,Neutral,Neutral,1.0,0.16666666666666666,0.16666666666666669
500100024,3.0,3,Somewhat disagree,Very satisfied,0.0,0.0,0.0
500100024,3.0,4,Strongly disagree,Very satisfied,0.0,0.0,0.0
500100024,4.0,0,Strongly agree,"Yes, completely",0.0,0.0,0.0
500100024,4.0,1,Somewhat agree,"Yes, completely",0.0,0.0,0.0
500100024,4.0,2,Neutral,"Yes, completely",0.0,0.0,0.0
500100024,4.0,3,Somewhat disagree,"Yes, completely",0.0,0.0,0.0
500100024,4.0,4,Strongly disagree,"Yes, completely",0.0,0.0,0.0
500100029,0.0,0,Strongly agree,Executive/Senior Management,0.0,0.0,0.0
500100029,0.0,1,Agree,Executive/Senior Management,0.0,0.0,0.0
500100029,0.0,2,Neutral,Executive/Senior Management,0.0,0.0,0.0
500100029,0.0,3,Disagree,Executive/Senior Management,0.0,0.0,0.0
500100029,0.0,4,Strongly disagree,Executive/Senior Management,0.0,0.0,0.0
500100029,1.0,0,Strongly agree,Less than 1 year,0.0,0.0,0.0
500100029,1.0,1,Agree,Less than 1 year,0.0,0.0,0.0
500100029,1.0,2,Neutral,Less than 1 year,0.0,0.0,0.0
500100029,1.0,3,Disagree,Less than 1 year,0.0,0.0,0.0
500100029,1.0,4,Strongly disagree,Less than 1 year,0.0,0.0,0.0
500100029,2.0,0,Strongly agree,Very poor,0.0,0.0,0.0
500100029,2.0,1,Agree,Very poor,0.0,0.0,0.0
500100029,2.0,2,Neutral,Very poor,0.0,0.0,0.0
500100029,2.0,3,Disagree,Very poor,0.0,0.0,0.0
500100029,2.0,4,Strongly disagree,Very poor,0.0,0.0,0.0
500100029,3.0,0,Strongly agree,Yes,0.0,0.0,0.0
500100029,3.0,1,Agree,Yes,0.0,0.0,0.0
500100029,3.0,2,Neutral,Yes,0.0,0.0,0.0
500100029,3.0,3,Disagree,Yes,0.0,0.0,0.0
500100029,3.0,4,Strongly disagree,Yes,0.0,0.0,0.0
500100029,4.0,0,Strongly agree,1,0.0,0.0,0.0
500100029,4.0,1,Agree,1,0.0,0.0,0.0
500100029,4.0,2,Neutral,1,0.0,0.0,0.0
500100029,4.0,3,Disagree,1,0.0,0.0,0.0
500100029,4.0,4,Strongly disagree,1,0.0,0.0,0.0
500100030,0.0,0,Strongly agree,Completely agree,0.1861648705529516,0.07446594822118065,0.010397207708399168
500100030,0.0,1,Agree,Completely agree,0.0,0.0,0.0
500100030,0.0,2,Neutral,Neutral,1.0,0.2,0.20000000000000004
500100030,0.0,3,Disagree,Completely agree,0.0,0.0,0.0
500100030,0.0,4,Strongly disagree,Partially disagree,0.1861648705529516,0.07446594822118065,0.010397207708399168
500100030,1.0,0,Strongly agree,Very effectively,0.0,0.0,0.0
500100030,1.0,1,Agree,Very effectively,0.0,0.0,0.0
500100030,1.0,2,Neutral,Neutral,1.0,0.2,0.20000000000000004
500100030,1.0,3,Disagree,Very effectively,0.0,0.0,0.0
500100030,1.0,4,Strongly disagree,Very effectively,0.0,0.0,0.0
500100030,2.0,0,Strongly agree,Excellent,0.0,0.0,0.0
500100030,2.0,1,Agree,Excellent,0.0,0.0,0.0
500100030,2.0,2,Neutral,Excellent,0.0,0.0,0.0
500100030,2.0,3,Disagree,Excellent,0.0,0.0,0.0
500100030,2.0,4,Strongly disagree,Excellent,0.0,0.0,0.0
500100030,3.0,0,Strongly agree,"Yes, always",0.0,0.0,0.0
500100030,3.0,1,Agree,"Yes, always",0.0,0.0,0.0
500100030,3.0,2,Neutral,"Yes, always",0.0,0.0,0.0
500100030,3.0,3,Disagree,"Yes, always",0.0,0.0,0.0
500100030,3.0,4,Strongly disagree,"Yes, always",0.0,0.0,0.0
