QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
500000005,4.0,1,More real-world examples,Health insurance,0.0,0.0,0.0
500000005,4.0,2,More opportunities for feedback,Health insurance,0.0,0.0,0.0
500000005,4.0,3,Other (please specify),Health insurance,0.0,0.0,0.0
500100021,0.0,0,Yes,1,0.0,0.0,0.0
500100021,0.0,1,No,1,0.0,0.0,0.0
500100021,1.0,0,Yes,"Yes, very aware",0.5,0.25,0.08333333333333333
500100021,1.0,1,No,"No, not very aware",0.4,0.18333333333333335,0.045555555555555564
500100021,2.0,0,Yes,"Yes, completely",0.6666666666666666,0.26666666666666666,0.10666666666666663
500100021,2.0,1,No,"No, not really",0.5,0.225,0.06916666666666667
500100024,0.0,0,Career growth and development,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,1,New challenges and responsibilities,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,2,Better work-life balance,Executive/Senior Management,0.0,0.0,0.0
500100024,0.0,3,Other (please specify),Other (please specify): __________________,1.0,0.2,0.2
500100024,1.0,0,Leadership and management,Less than 1 year,0.0,0.0,0.0
500100024,1.0,1,Data analysis and visualization,Less than 1 year,0.0,0.0,0.0
500100024,1.0,2,Communication and public speaking,Less than 1 year,0.0,0.0,0.0
500100024,2.0,0,1 (not important at all),Yes,0.0,0.0,0.0
500100024,2.0,1,2,Yes,0.0,0.0,0.0
500100024,2.0,2,3,Yes,0.0,0.0,0.0
500100024,2.0,3,4,Yes,0.0,0.0,0.0
500100024,2.0,4,5 (very important),Yes,0.0,0.0,0.0
500100024,3.0,0,More transparent communication,Very satisfied,0.0,0.0,0.0
500100024,3.0,1,Easier application process,Very satisfied,0.0,0.0,0.0
500100024,3.0,2,More opportunities for growth and development,Very satisfied,0.0,0.0,0.0
500100026,0.0,0,Yes,Executive/Senior Management,0.0,0.0,0.0
500100026,0.0,1,No,Executive/Senior Management,0.0,0.0,0.0
500100026,1.0,0,Career growth,Less than 1 year,0.0,0.0,0.0
500100026,1.0,1,New challenges,Less than 1 year,0.0,0.0,0.0
500100026,1.0,2,Better work-life balance,Less than 1 year,0.0,0.0,0.0
500100026,1.0,3,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100026,2.0,0,Very important,1,0.0,0.0,0.0
500100026,2.0,1,Somewhat important,1,0.0,0.0,0.0
500100026,2.0,2,Not very important,1,0.0,0.0,0.0
500100026,2.0,3,Not at all important,1,0.0,0.0,0.0
500100026,3.0,0,Clear career paths,Extremely aware of,0.0,0.0,0.0
500100026,3.0,1,Training and development opportunities,Extremely aware of,0.0,0.0,0.0
500100026,3.0,2,Recognition and rewards,Extremely aware of,0.0,0.0,0.0
500100026,3.0,3,Other (please specify),Extremely aware of,0.0,0.0,0.0
500100027,0.0,0,1 - Very dissatisfied,Executive/Senior Management,0.0,0.0,0.0
500100027,0.0,1,2 - Somewhat dissatisfied,Executive/Senior Management,0.0,0.0,0.0
500100027,0.0,2,3 - Neutral,Executive/Senior Management,0.0,0.0,0.0
500100027,0.0,3,4 - Somewhat satisfied,Executive/Senior Management,0.0,0.0,0.0
500100027,0.0,4,5 - Very satisfied,Executive/Senior Management,0.0,0.0,0.0
500100027,1.0,0,Yes,Less than 1 year,0.0,0.0,0.0
500100027,1.0,1,No,Less than 1 year,0.0,0.0,0.0
500100027,2.0,0,Not at all,Less than 1 year,0.0,0.0,0.0
500100027,2.0,1,Somewhat,Less than 1 year,0.0,0.0,0.0
500100027,2.0,2,To some extent,Less than 1 year,0.0,0.0,0.0
500100027,2.0,3,A great deal,Less than 1 year,0.0,0.0,0.0
500100027,3.0,0,Compensation and benefits,Very satisfied,0.0,0.0,0.0
500100027,3.0,1,Job security,Very satisfied,0.0,0.0,0.0
500100027,3.0,2,Opportunities for growth and development,Very satisfied,0.0,0.0,0.0
500100027,3.0,3,Work-life balance,Very satisfied,0.0,0.0,0.0
500100027,3.0,4,Other (please specify),Very satisfied,0.0,0.0,0.0
500100028,0.0,0,Very Effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,1,Somewhat Effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,2,Not Very Effective,Sales & Marketing,0.0,0.0,0.0
500100028,0.0,3,Not at All Effective,Sales & Marketing,0.0,0.0,0.0
500100028,1.0,0,The project goals and objectives,1,0.0,0.0,0.0
500100028,1.0,1,The team's roles and responsibilities,1,0.0,0.0,0.0
500100028,1.0,2,The project timeline and milestones,1,0.0,0.0,0.0
500100028,1.0,3,Other (please specify),1,0.0,0.0,0.0
500100028,2.0,0,More time for questions and answers,Yes,0.0,0.0,0.0
500100028,2.0,1,Clearer expectations for the project's scope and deliverables,Yes,0.0,0.0,0.0
500100028,2.0,2,More interactive and engaging activities,Yes,0.0,0.0,0.0
500100028,2.0,3,Other (please specify),Yes,0.0,0.0,0.0
500100030,0.0,0,Strongly Disagree,Partially disagree,0.5,0.2,0.075
500100030,0.0,1,Disagree,Partially disagree,0.6666666666666666,0.26666666666666666,0.13333333333333333
500100030,0.0,2,Neutral,Neutral,1.0,0.2,0.20000000000000004
500100030,0.0,3,Agree,Completely agree,0.6666666666666666,0.26666666666666666,0.13333333333333333
500100030,0.0,4,Strongly Agree,Completely agree,0.5,0.2,0.075
500100030,1.0,0,1 - Not at all effective,Effectively,0.3333333333333333,0.12380952380952381,0.029024943310657594
500100030,1.0,1,2 - Somewhat effective,Effectively,0.5,0.18,0.06200000000000002
500100030,1.0,2,3 - Neutral,Neutral,0.6666666666666666,0.13333333333333333,0.08888888888888888
500100030,1.0,3,4 - Effective,Effectively,0.6666666666666666,0.2333333333333333,0.10555555555555554
500100030,1.0,4,5 - Very effective,Very effectively,0.8,0.34,0.11800000000000001
500100030,2.0,0,Strongly Disagree,Excellent,0.0,0.0,0.0
500100030,2.0,1,Disagree,Excellent,0.0,0.0,0.0
500100030,2.0,2,Neutral,Excellent,0.0,0.0,0.0
500100030,2.0,3,Agree,Excellent,0.0,0.0,0.0
500100030,2.0,4,Strongly Agree,Excellent,0.0,0.0,0.0
500100030,3.0,0,1 - Not at all effective,"No, not often",0.25,0.0625,0.015625000000000003
500100030,3.0,1,2 - Somewhat effective,"Yes, always",0.0,0.0,0.0
500100030,3.0,2,3 - Neutral,"Yes, always",0.0,0.0,0.0
500100030,3.0,3,4 - Effective,"Yes, always",0.0,0.0,0.0
500100030,3.0,4,5 - Very effective,"Yes, always",0.0,0.0,0.0
500100035,0.0,0,Excellent,"Yes, completely",0.0,0.0,0.0
500100035,0.0,1,Good,"Yes, completely",0.0,0.0,0.0
500100035,0.0,2,Fair,"Yes, completely",0.0,0.0,0.0
500100035,0.0,3,Poor,"Yes, completely",0.0,0.0,0.0
500100035,1.0,0,"Yes, very clear","Yes, completely",0.4,0.17142857142857143,0.04136054421768708
500100035,1.0,1,"Yes, somewhat clear","Yes, completely",0.4,0.17142857142857143,0.04136054421768708
500100035,1.0,2,"No, not clear at all","No, not at all",0.888888888888889,0.3472222222222222,0.1859567901234568
500100035,2.0,0,Excellent,Excellent,1.0,0.2,0.20000000000000004
500100035,2.0,1,Good,Good,1.0,0.2,0.20000000000000004
500100035,2.0,2,Fair,Excellent,0.0,0.0,0.0
500100035,2.0,3,Poor,Poor,1.0,0.3333333333333333,0.2222222222222222
500100039,0.0,0,Daily,1,0.0,0.0,0.0
500100039,0.0,1,Weekly,1,0.0,0.0,0.0
500100039,0.0,2,Monthly,1,0.0,0.0,0.0
500100039,0.0,3,Rarely,1,0.0,0.0,0.0
500100039,0.0,4,Never,1,0.0,0.0,0.0
500100039,1.0,0,Recognition from colleagues,Very frequently,0.0,0.0,0.0
500100039,1.0,1,Recognition from manager,Very frequently,0.0,0.0,0.0
500100039,1.0,2,Sense of accomplishment,Very frequently,0.0,0.0,0.0
500100039,1.0,3,Financial rewards,Very frequently,0.0,0.0,0.0
500100039,1.0,4,Other (please specify),Very frequently,0.0,0.0,0.0
500100039,2.0,0,Very important,Completely agree,0.0,0.0,0.0
500100039,2.0,1,Somewhat important,Completely agree,0.0,0.0,0.0
500100039,2.0,2,Not very important,Completely agree,0.0,0.0,0.0
500100039,2.0,3,Not at all important,Completely agree,0.0,0.0,0.0
500100042,0.0,0,Recognition from colleagues,Executive/Senior Management,0.0,0.0,0.0
500100042,0.0,1,Sense of accomplishment,Executive/Senior Management,0.0,0.0,0.0
500100042,0.0,2,Financial rewards,Executive/Senior Management,0.0,0.0,0.0
500100042,0.0,3,Other (please specify),Other (please specify): __________________,1.0,0.2,0.2
500100042,1.0,0,Yes,Less than 1 year,0.0,0.0,0.0
500100042,1.0,1,No,Less than 1 year,0.0,0.0,0.0
500100042,2.0,0,Very important,I feel extremely valued and appreciated.,0.0,0.0,0.0
500100042,2.0,1,Somewhat important,"I feel somewhat valued, but there is room for improvement.",0.1666666666666666,0.03333333333333332,0.005555555555555552
500100042,2.0,2,Not very important,I do not feel valued at all.,0.2,0.04,0.008
500100042,2.0,3,Not at all important,I do not feel valued at all.,0.5454545454545454,0.10909090909090909,0.05950413223140495
500100043,0.0,0,Very Clear,Executive/Senior Management,0.0,0.0,0.0
500100043,0.0,1,Somewhat Clear,Executive/Senior Management,0.0,0.0,0.0
500100043,0.0,2,Not Very Clear,Executive/Senior Management,0.0,0.0,0.0
500100043,0.0,3,Not at All Clear,Executive/Senior Management,0.0,0.0,0.0
500100043,1.0,0,Prioritize Feature A,Yes,0.0,0.0,0.0
500100043,1.0,1,Prioritize Feature B,Yes,0.0,0.0,0.0
500100043,1.0,2,Prioritize Feature C,Yes,0.0,0.0,0.0
500100043,1.0,3,Prioritize Other (please specify),Yes,0.0,0.0,0.0
500100043,2.0,0,Very Detailed,Very involved,0.5,0.18,0.062000000000000006
500100043,2.0,1,Somewhat Detailed,Somewhat involved,0.5,0.1,0.05000000000000001
500100043,2.0,2,Not Very Detailed,Not very involved,0.6666666666666666,0.2704761904761905,0.08007256235827663
500100043,2.0,3,Not at All Detailed,Not involved at all,0.75,0.20714285714285713,0.10739795918367347
500100043,3.0,0,Lack of clear goals,Very clear,0.3333333333333333,0.2222222222222222,0.037037037037037035
500100043,3.0,1,Insufficient resources,Very clear,0.0,0.0,0.0
500100043,3.0,2,Unclear timelines,Very unclear,0.5,0.16666666666666666,0.08333333333333334
500100043,3.0,3,Other (please specify),Very clear,0.0,0.0,0.0
500100048,0.0,0,Daily,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,1,Weekly,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,2,Monthly,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,3,Quarterly,Executive/Senior Management,0.0,0.0,0.0
500100048,0.0,4,Rarely,Executive/Senior Management,0.0,0.0,0.0
500100048,1.0,0,To improve job performance,Less than 1 year,0.0,0.0,0.0
500100048,1.0,1,To gain new skills,Less than 1 year,0.0,0.0,0.0
500100048,1.0,2,To advance in my career,Less than 1 year,0.0,0.0,0.0
500100048,1.0,3,To stay updated with industry trends,Less than 1 year,0.0,0.0,0.0
500100048,1.0,4,Other (please specify),Less than 1 year,0.0,0.0,0.0
500100048,2.0,0,Very effective,Yes,0.0,0.0,0.0
500100048,2.0,1,Somewhat effective,Yes,0.0,0.0,0.0
500100048,2.0,2,Not very effective,Yes,0.0,0.0,0.0
500100048,2.0,3,Not at all effective,Yes,0.0,0.0,0.0
500100054,0.0,0,Never,Full-time,0.0,0.0,0.0
500100054,0.0,1,Rarely,Full-time,0.0,0.0,0.0
500100054,0.0,2,Sometimes,Full-time,0.0,0.0,0.0
500100054,0.0,3,Often,Full-time,0.0,0.0,0.0
500100054,0.0,4,Almost always,Full-time,0.0,0.0,0.0
500100054,1.0,0,Strongly agree,Less than 1 year,0.0,0.0,0.0
500100054,1.0,1,Somewhat agree,Less than 1 year,0.0,0.0,0.0
500100054,1.0,2,Neither agree nor disagree,Less than 1 year,0.0,0.0,0.0
500100054,1.0,3,Somewhat disagree,Less than 1 year,0.0,0.0,0.0
500100054,1.0,4,Strongly disagree,Less than 1 year,0.0,0.0,0.0
500100054,2.0,0,Very satisfied,1,0.0,0.0,0.0
500100054,2.0,1,Somewhat satisfied,1,0.0,0.0,0.0
500100054,2.0,2,Neutral,1,0.0,0.0,0.0
500100054,2.0,3,Somewhat dissatisfied,1,0.0,0.0,0.0
500100054,2.0,4,Very dissatisfied,1,0.0,0.0,0.0
500100054,3.0,0,Work demands,Very often,0.0,0.0,0.0
500100054,3.0,1,Personal responsibilities,Very often,0.0,0.0,0.0
500100054,3.0,2,Lack of support,Very often,0.0,0.0,0.0
500100054,3.0,3,Other (please specify),Very often,0.0,0.0,0.0
